treatment,condition,replicate,generation,bias,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
moving,neg_const,193887049,15,-0.3,900,2.8866666666666667,1.4462364951832738,2.49467988774896,1.3867561883061286,1.1134277346116672,0.5572280806393684,0.348274532038235,0.14532696154838964,0.09484361755488645,0.0852108761312514,0.5595910104592385
moving,neg_const,193887049,20,-0.3,900,2.783333333333333,1.3534934223868413,2.498545466155251,1.4053868313110316,1.1443561471170476,0.5437823622096826,0.3733617221251467,0.14551173921488164,0.09201712473990352,0.09031807819015053,0.580232174827868
moving,neg_const,193887049,25,-0.3,900,2.67,1.2853836435520374,2.4568840452519596,1.4036978949225738,1.1664975189768958,0.5368240166838517,0.39229888562187926,0.14304248660248747,0.10023967084975419,0.09466324814937639,0.5489287932457936
moving,neg_const,193887049,30,-0.3,900,2.641111111111111,1.2396589534979587,2.4368095435663033,1.4046327181284841,1.1777092143665644,0.5321647999468431,0.408515424963405,0.13738095698903938,0.10383610464822395,0.09575851435090549,0.5343788897707504
moving,neg_const,193887049,35,-0.3,900,2.6333333333333333,1.2050818321683479,2.4086063700295557,1.433890661676825,1.1513620328792082,0.5494976753210495,0.4209548406524843,0.13684102265052353,0.11224976156649716,0.0941120313628804,0.4927218275289994
moving,neg_const,193887049,40,-0.3,900,2.581111111111111,1.1416746417672248,2.3926715618729073,1.4092294093845559,1.173344721982744,0.5428987807246298,0.43491012567634535,0.13779962440191867,0.12279090466176869,0.09005689549894917,0.4352881148741568
moving,neg_const,193887049,45,-0.3,900,2.56,1.0841074157521886,2.3824521595685257,1.432069798220434,1.1510767470987917,0.5380930546651184,0.437207824797605,0.13792354055271663,0.12774370853592504,0.09380103863865603,0.42104296821192855
moving,neg_const,193887049,50,-0.3,900,2.59,1.0570977038833995,2.4431359653190676,1.3991337856032944,1.144204262929976,0.5406980576426315,0.45304013575991336,0.14049631487566927,0.13181337763279616,0.09046457847609458,0.3934006351571276
moving,neg_const,193887049,55,-0.3,900,2.632222222222222,1.0270051149691708,2.4684430439217757,1.3785798566974972,1.116183026686021,0.5289658954676388,0.4726931772215742,0.1492244414853193,0.136818951573188,0.0902460754184098,0.3697351174821083
moving,neg_const,193887049,60,-0.3,900,2.6366666666666667,1.026423131288673,2.475978821690844,1.359405401156961,1.0858815844031993,0.5318218549722653,0.48943262422410033,0.15324689413798523,0.1405020274632219,0.08711159837572277,0.3465706639369097
moving,neg_const,193887049,65,-0.3,900,2.7088888888888887,0.9796421619306198,2.4906168379596743,1.325973626268047,1.0642268070398997,0.51574695079343,0.5150020328519457,0.1557774202881939,0.1340867303151028,0.08303294000980854,0.3686130047294873
moving,neg_const,193887049,70,-0.3,900,2.741111111111111,0.9858323549664849,2.4519131017562175,1.2939105754414113,1.0306188543363881,0.4988677339962697,0.5388229436955537,0.1619709408991094,0.13212705707683628,0.08303346647625424,0.37654283163600577
moving,neg_const,193887049,75,-0.3,900,2.7822222222222224,0.9794077323427867,2.3591053999899705,1.2423094960387366,1.0327487247089278,0.48425454050982497,0.5717521647780058,0.16854116173908362,0.12256593762326193,0.08728836818410227,0.42982483347180295
moving,neg_const,193887049,80,-0.3,900,2.7666666666666666,0.9666666666666666,2.3097504500997417,1.229231728190545,1.0222591432885453,0.47027146004849557,0.5922644377476621,0.16717729671121648,0.12714044127365476,0.08751546811211106,0.40814987763083194
moving,neg_const,193887049,85,-0.3,900,2.828888888888889,0.9807303904567413,2.205639346357024,1.2378425833712152,0.9996075555633936,0.4670116602969644,0.6239948252379134,0.16355989491548215,0.12459228292100218,0.09258191263953633,0.43221734402609646
moving,neg_const,193887049,90,-0.3,900,2.86,0.9833954782622638,2.133539587956516,1.2456146742090388,0.9690024982098974,0.46442226617680354,0.649342129987814,0.16767210353674247,0.11909361746980769,0.09534981550281543,0.4637717918201716
moving,neg_const,193887049,95,-0.3,900,2.8666666666666667,0.9988882709181132,2.075978970123563,1.246988203994944,0.9458659433431454,0.4649011768716538,0.6684480060303992,0.16841422158534655,0.12283615138229372,0.0960187746974168,0.45025758452770337
moving,neg_const,193887049,100,-0.3,900,2.862222222222222,0.9712051823239204,2.0572816170448203,1.2624724057962435,0.9317408103734033,0.46740261890919527,0.6856707964289126,0.17088161502326635,0.12281593047208993,0.10114565869913565,0.4608244211999172
moving,neg_const,193887049,105,-0.3,900,2.862222222222222,0.9350671726052361,2.0544700280247126,1.31460787192507,0.9458840914009461,0.4739516089052302,0.7015081553250132,0.17175678672651357,0.1279060647555819,0.10057766300347148,0.43557309746326567
moving,neg_const,193887049,110,-0.3,900,2.8666666666666667,0.9333333333333333,2.0996742122241763,1.3806293505353617,0.9352350367139111,0.4717948442755199,0.7072909813865499,0.1712962841169646,0.1308746090726137,0.1035276096324526,0.4292434507673633
moving,neg_const,193887049,115,-0.3,900,2.796666666666667,0.8992527762289952,2.193212473872175,1.455918740802955,0.9626679242754432,0.4759467726802196,0.7172341561782792,0.17132901992340366,0.13440821836945085,0.10285272901579565,0.4120966317740023
moving,neg_const,193887049,120,-0.3,900,2.7355555555555555,0.8838440172980638,2.247685893156872,1.5199207904815883,0.9986324362761938,0.4849408800791028,0.7228800727579532,0.16974464409467943,0.13080776770766228,0.10559476984041506,0.4344266123026659
moving,neg_const,193887049,125,-0.3,900,2.7155555555555555,0.9220642434970584,2.381282371720116,1.5300125442470316,1.0067332596544785,0.48782435211045444,0.7273356941509739,0.16608049248488058,0.1405192065561881,0.10709671688758413,0.3958037672866219
moving,neg_const,193887049,130,-0.3,900,2.72,0.9198067429870497,2.4754075264066264,1.5336097885946616,1.025164191252848,0.49618004205812344,0.7440087442990108,0.16390880332395716,0.14001979908367507,0.10656766576478928,0.3966022268893338
moving,neg_const,193887049,135,-0.3,900,2.69,0.9276673254279612,2.5075796177564857,1.525377792023864,1.0192371521900765,0.49239163042722417,0.7519800442281798,0.16040366910348625,0.14098149852107958,0.10506455365357317,0.38947387593418725
moving,neg_const,193887049,140,-0.3,900,2.66,0.9321182566844427,2.5902763712086583,1.5290819010219345,1.042497887504834,0.511357239995243,0.7646495853990368,0.15418408079230186,0.14078844599620638,0.10741558017361376,0.3955978826014017
moving,neg_const,1960764066,0,-0.3,900,3.52,1.7044516876566362,2.530904944437276,1.44475573578659,1.0060524564712836,0.5793201034000843,0.25262713512579993,0.14743375649403692,0.20486501565498194,0.08348085578469569,0.017754169090036923
moving,neg_const,1960764066,5,-0.3,900,3.4055555555555554,1.5919841645716561,2.424146690395808,1.4369261378439089,1.0044268490206463,0.5840808917364823,0.2793226510845631,0.1471967686927415,0.15217097633607268,0.08323824658945253,0.27483127463712187
moving,neg_const,1960764066,10,-0.3,900,3.2255555555555557,1.493397402726125,2.3499465802573547,1.474166613151028,1.0112799681794784,0.5877081444315296,0.31159835118022816,0.1453466972837771,0.1109513109902736,0.09291596140426676,0.4962609656163964
moving,neg_const,1960764066,15,-0.3,900,3.068888888888889,1.4211610624528448,2.3423817304090346,1.513962374661818,1.01700258296982,0.5711063141141292,0.3386803739683502,0.15045352732837675,0.0970921531563773,0.09657965543811192,0.5665072791551762
moving,neg_const,1960764066,20,-0.3,900,2.911111111111111,1.358466819162482,2.3301354668097995,1.5205626101777958,1.041949478650157,0.5492590407463985,0.36891171499346653,0.15030631594701127,0.09584499575093695,0.09477515860907562,0.5694895709296406
moving,neg_const,1960764066,25,-0.3,900,2.8222222222222224,1.2916636798053875,2.3031350656229432,1.557279637925399,1.0548980893674873,0.5302802858577328,0.39889007777294155,0.15416904542083737,0.10624841445092238,0.0955893549755817,0.5230893589918815
moving,neg_const,1960764066,30,-0.3,900,2.8133333333333335,1.2168447358275052,2.206401980717631,1.5405519799364495,1.0705108479915233,0.5303669168136693,0.4139887029406902,0.1573564990609542,0.1189789213673728,0.09980906037886642,0.4738466451581048
moving,neg_const,1960764066,35,-0.3,900,2.7777777777777777,1.222727168421092,2.2955533771845684,1.581042413350551,1.1198894197605964,0.5295808040512399,0.4291989820237001,0.15512596968660664,0.12897527134839165,0.10112085092465417,0.4320617294639048
moving,neg_const,1960764066,40,-0.3,900,2.801111111111111,1.1969400286141179,2.3095072205350595,1.6004262061407162,1.142249174978807,0.5118650149223012,0.4564528513416752,0.16044183457725225,0.1303442375762274,0.10186429495191299,0.42870347123258784
moving,neg_const,1960764066,45,-0.3,900,2.7655555555555558,1.158318811526344,2.451903735221588,1.599654228966435,1.16792028481085,0.49966776542430197,0.47580668793437947,0.16514579449211902,0.13439599437925165,0.10308147515048303,0.4159336771266642
moving,neg_const,1960764066,50,-0.3,900,2.78,1.1266666666666667,2.482799633568656,1.5916013355192842,1.197241779734477,0.47824322780615935,0.5052465972979254,0.16788972033589133,0.14055828442300813,0.10395884299570037,0.3920950028337077
moving,neg_const,1960764066,55,-0.3,900,2.841111111111111,1.12164506610647,2.5938559651123856,1.600111229304082,1.2092034753090566,0.450820587626348,0.5265013844555856,0.17178195751004863,0.13651710716765894,0.10298806454678502,0.40570028111394485
moving,neg_const,1960764066,60,-0.3,900,2.9722222222222223,1.116694305904488,2.641528563685315,1.6181512958797364,1.2311250665931721,0.4221786059209685,0.5538782175989236,0.17914535320268304,0.133959434990018,0.10164578422273804,0.41114566696555693
moving,neg_const,1960764066,65,-0.3,900,2.9677777777777776,1.1055745392004988,2.6509300873091783,1.6078715651104367,1.2415365955316109,0.39548471527615664,0.5792070087369656,0.18348328352034798,0.1346191901618648,0.10303586128175529,0.4115730981296902
moving,neg_const,1960764066,70,-0.3,900,3.0522222222222224,1.1326201459720413,2.5232824822653837,1.5961839958274804,1.249238360450415,0.3779189671566043,0.6053510707686284,0.17807318368553957,0.12984449076682053,0.10016574934877152,0.42604489971710896
moving,neg_const,1960764066,75,-0.3,900,3.1055555555555556,1.1377229804512667,2.3725289950196107,1.592946246221171,1.2377193661320172,0.37521401785115194,0.6241751671110819,0.17723885738549536,0.12715159308384522,0.10338043882977734,0.44525330235122307
moving,neg_const,1960764066,80,-0.3,900,3.12,1.1000202018346956,2.245018883521399,1.6126202310468445,1.2306959473548065,0.37821519364717704,0.6440779092841232,0.17815499453020037,0.1266874857860294,0.09995146236907108,0.4417513393122838
moving,neg_const,1960764066,85,-0.3,900,3.161111111111111,1.0304469843977035,2.2689989274264355,1.583442391518128,1.2186601184680699,0.3764730269433398,0.6641013477020911,0.18028316881357334,0.13328036499155504,0.09835558952173497,0.4132975489253289
moving,neg_const,1960764066,90,-0.3,900,3.17,1.015977908771205,2.270778165776848,1.525597319161181,1.1944518067522494,0.37723739319693156,0.6906149984776132,0.18020397404798155,0.12304614655999661,0.09984678914329782,0.4619359664841669
moving,neg_const,1960764066,95,-0.3,900,3.167777777777778,1.008665540622612,2.2167629169371326,1.4906565322650274,1.1498991985495346,0.389624130409785,0.7098894681336997,0.18380255410672786,0.1282289699097319,0.1043824559703842,0.4498188055565204
moving,neg_const,1960764066,100,-0.3,900,3.2355555555555555,0.9911061285375504,2.1430713384364246,1.4752487234393816,1.131962683066,0.3929290199178642,0.7378455886408386,0.17992187765521825,0.12929973079247323,0.1074325200470178,0.45404765481828013
moving,neg_const,1960764066,105,-0.3,900,3.22,0.9924380753141898,2.130981479555934,1.4637997127205062,1.1339756847032572,0.3963542320838018,0.7480010161223627,0.17828366241429996,0.14540789657007044,0.1122692850675455,0.39347006178284716
moving,neg_const,1960764066,110,-0.3,900,3.25,0.966522977826532,2.1681067139740997,1.4448790973264551,1.1378792008956398,0.3950117640069602,0.7577307893999765,0.18291925985317978,0.1374309696843204,0.10993537831165595,0.42124478207418387
moving,neg_const,1960764066,115,-0.3,900,3.338888888888889,0.9624268450634393,2.1551789408030264,1.4329977640481757,1.1470137188480354,0.3935567040321914,0.7767002611142974,0.17814482157462797,0.14604482957349066,0.1082924331361364,0.3774755007563757
moving,neg_const,1960764066,120,-0.3,900,3.3022222222222224,0.9555658914169687,2.186513627262992,1.4323074283362485,1.1488725396727384,0.4046004383831458,0.7854640987052882,0.1754521641019872,0.1473298425579193,0.10965066660846613,0.37422255797960324
moving,neg_const,1960764066,125,-0.3,900,3.2466666666666666,0.9435394356711683,2.2429067680914274,1.431500572575245,1.1522897350852312,0.40152701719940587,0.7899503335026179,0.17453582923394037,0.1509349452300005,0.10775880296488113,0.35433620481289896
moving,neg_const,1960764066,130,-0.3,900,3.187777777777778,0.9411963755157319,2.2585899549417414,1.4235695153473968,1.136423748988768,0.4147095907682079,0.7969928084285822,0.16944162169326707,0.1463326102306798,0.10023255768926063,0.35303927491727427
moving,neg_const,1960764066,135,-0.3,900,3.132222222222222,0.9517618490378518,2.372063996570196,1.383091191833242,1.1446452436044046,0.4097977414606156,0.8121359261117191,0.16808167874128155,0.1397405662614736,0.10221906095439741,0.38694614174220304
moving,neg_const,1960764066,140,-0.3,900,3.06,0.9467840302835699,2.4355916010284324,1.3706741282724564,1.1244683270286662,0.42001436021160526,0.8206929334349786,0.1699652871110492,0.12888908119479903,0.10317167273345818,0.4371556060887804
moving,pos_const,1114479378,0,0.3,900,3.522222222222222,1.7315874398159612,2.519313786266072,1.4449907075644857,0.9910069350083404,0.5703620189545777,0.25253405705936693,0.14195150934637984,0.21423114833694482,0.08057331231797614,-0.04271345222318599
moving,pos_const,1114479378,5,0.3,900,3.2444444444444445,1.6990919869880245,2.426204401317735,1.4254487470938664,1.0612579022836173,0.5552761170941148,0.2723220830480062,0.1428807045754264,0.1411294286885797,0.08125819755109956,0.3241401314279862
moving,pos_const,1114479378,10,0.3,900,3.0433333333333334,1.6557341439843403,2.330074272198377,1.4162336156753248,1.143230368580441,0.5426679179423853,0.29170592794550854,0.1475771611603639,0.10162801519267317,0.0859722792046721,0.5277457873409935
moving,pos_const,1114479378,15,0.3,900,2.9133333333333336,1.6402032394391455,2.2600044832825095,1.3797990999833514,1.2045748053581382,0.5364998157073966,0.29896447981599295,0.15257801416220546,0.0925491056683733,0.0845325364333952,0.5690318970206694
moving,pos_const,1114479378,20,0.3,900,2.7944444444444443,1.5416341337908732,2.2141894749418305,1.3227594442790855,1.2459434309004795,0.5261959409838408,0.31437931076232134,0.15442819248783043,0.09645373220602739,0.08621149128617099,0.5528474868653567
moving,pos_const,1114479378,25,0.3,900,2.688888888888889,1.4843213521819356,2.162962363881618,1.3310600823712366,1.2701154370572427,0.5141580215505136,0.3250972766998547,0.15688470788722422,0.10234146954367601,0.08876841644026197,0.5295894629697274
moving,pos_const,1114479378,30,0.3,900,2.5533333333333332,1.4136006036595579,2.0647371488557353,1.3136036033544038,1.292926901240739,0.5059263715731365,0.33306951988948413,0.1591140121671794,0.10967658781033006,0.09028688467419348,0.4976946642766941
moving,pos_const,1114479378,35,0.3,900,2.4077777777777776,1.2513750461683497,2.0608178365718035,1.2773223382177323,1.310035577765592,0.5041001318785318,0.3446104331962608,0.1628055959796043,0.11918055307319163,0.09376247301193275,0.4604090212184174
moving,pos_const,1114479378,40,0.3,900,2.3666666666666667,1.208764290964583,2.0088658131290558,1.2648478325702899,1.3401587766753114,0.48527247093181,0.3511160785835255,0.1653578489866976,0.12406605850160562,0.09274090831575502,0.43514278029266057
moving,pos_const,1114479378,45,0.3,900,2.3922222222222222,1.148209018697068,2.070631777284923,1.284457785641346,1.374004942658283,0.48272161468097374,0.372244782458609,0.1618528542975291,0.11940141989603911,0.09602574472303319,0.46457764918708366
moving,pos_const,1114479378,50,0.3,900,2.3644444444444446,1.1197530591966456,2.071949542279997,1.2544912202672815,1.3752008406913112,0.49317566474650915,0.38504064649779535,0.15911370468505093,0.12324894118453314,0.09760327187775801,0.4497727227210955
moving,pos_const,1114479378,55,0.3,900,2.3555555555555556,1.128530126719522,1.9956891277670696,1.1898475011345606,1.4111635251237522,0.4751528308523464,0.3978387037732172,0.15427744218022343,0.12322075129356493,0.09955946901045504,0.4546937179139333
moving,pos_const,1114479378,60,0.3,900,2.2888888888888888,1.061910693508477,1.8982716849838444,1.1314434033839411,1.4295279299562202,0.46854176980521534,0.4133035419674787,0.15697811663879244,0.12237388504252143,0.09602235430542182,0.4508037645641909
moving,pos_const,1114479378,65,0.3,900,2.2377777777777776,1.1010679439907196,1.846386635714078,1.1023823439049802,1.4488376054701224,0.44830749340954335,0.4160995753471181,0.16423872186369318,0.12606727021164857,0.09562769731063293,0.4329854132269893
moving,pos_const,1114479378,70,0.3,900,2.1933333333333334,1.0813366214499947,1.8534622920230905,1.0627852375012767,1.4674531285422125,0.43740537312106165,0.415506464196834,0.1687159121300261,0.12944258335223838,0.09695468264315575,0.4201744054691282
moving,pos_const,1114479378,75,0.3,900,2.1577777777777776,1.07372433641847,1.9000163573207225,1.042421714031637,1.4982348166650281,0.4249144036059959,0.42609436335391787,0.17428949015652306,0.13511510825284795,0.10013577287446292,0.402443707912187
moving,pos_const,1114479378,80,0.3,900,2.097777777777778,1.014010494990371,1.9411442404056445,1.0173128431634826,1.5269233796020916,0.3981252968557347,0.43756531985615804,0.18082912675640705,0.1400847639795032,0.09953573722834917,0.37932722091279264
moving,pos_const,1114479378,85,0.3,900,2.08,0.9900841715059717,1.9275882148555374,0.9898327574432613,1.537046526536883,0.38564211674130655,0.43787259155861646,0.18427966819692077,0.1353567174100947,0.09431983638714196,0.38751303058274045
moving,pos_const,1114479378,90,0.3,900,2.057777777777778,0.912259438948492,1.9347219360611405,0.9865636929223428,1.5487292014262717,0.37357858878217104,0.4344353261130211,0.19082126280603315,0.13195671989895524,0.0905921140707705,0.3939294796690627
moving,pos_const,1114479378,95,0.3,900,2.051111111111111,0.9114389654026872,1.9381963603046937,0.9845299393878197,1.5632257798609877,0.3665585957963969,0.4350989668857494,0.19895070343218124,0.13209603199279343,0.09016874203575884,0.3912836946610852
moving,pos_const,1114479378,100,0.3,900,2.078888888888889,0.885311551494657,1.94548795401018,0.9943807052842092,1.5677899544361469,0.357183464509429,0.43481689941215373,0.2058279188916492,0.13376997656605547,0.08830631144672389,0.3785970784821983
moving,pos_const,1114479378,105,0.3,900,2.0566666666666666,0.8551218236797219,1.9504647274814453,0.9811464308061957,1.5749255908364148,0.3474276497091941,0.43558048451774123,0.21650675781973436,0.13539384117629807,0.08836163201060421,0.3715187278288966
moving,pos_const,1114479378,110,0.3,900,2.0655555555555556,0.8570830519994497,1.98738073446804,1.0246649278307802,1.58202509714085,0.3569221253819118,0.42612978184496786,0.22613889529430892,0.13391054789891751,0.08769590751812109,0.3762617214608361
moving,pos_const,1114479378,115,0.3,900,2.0677777777777777,0.868501618725259,1.9574196874957015,1.026670971412684,1.5811577608052392,0.3475571281211901,0.43378312590265383,0.23429828037671355,0.12692923109206378,0.08797816438525534,0.41034413856183277
moving,pos_const,1114479378,120,0.3,900,2.1066666666666665,0.9041632104388627,1.9087237628663818,1.08173132186317,1.5695153182853114,0.36283554300123594,0.4263173801692422,0.23305802917461418,0.13019919016118417,0.09073654046298353,0.4018127351132803
moving,pos_const,1114479378,125,0.3,900,2.151111111111111,0.9377567138234669,1.8411564677311059,1.0960984912291816,1.5854234189246783,0.35075916474460234,0.40755853413232046,0.23550635419231028,0.12459701695979729,0.09225658726991491,0.4322177829395444
moving,pos_const,1114479378,130,0.3,900,2.1444444444444444,0.9667943721519542,1.8002861631737337,1.0603635578611958,1.6034080200129504,0.3208807464962581,0.4147707042139184,0.2418781887172312,0.1262585470160357,0.0932477969905577,0.4264980232248379
moving,pos_const,1114479378,135,0.3,900,2.171111111111111,1.0064507985373867,1.7284367176640556,1.0951375263863026,1.5965077127307705,0.32111835823555196,0.4275397708290588,0.2360940169238818,0.1356382687788995,0.09399117865370182,0.386253792117386
moving,pos_const,1114479378,140,0.3,900,2.1966666666666668,1.0414679810515326,1.615362416040182,1.067305987248232,1.6093691767819052,0.3127944897513947,0.44212706033876176,0.23424260358830334,0.13264155219883467,0.09456137459981603,0.40189009410077575
moving,pos_const,634533860,0,0.3,900,3.5388888888888888,1.6995551342398363,2.5238831777992647,1.4475645982912149,0.9995468267350919,0.5744617546455918,0.24898739588412847,0.14337864366455416,0.19442426334380308,0.07911041004366194,0.04874440211985374
moving,pos_const,634533860,5,0.3,900,3.2977777777777777,1.7062615259864848,2.5558624618369437,1.4196798436235047,1.0332388439850342,0.5690213218976362,0.2613371508336484,0.1470245700299463,0.12978905332325252,0.08676431913897457,0.39392248803377977
moving,pos_const,634533860,10,0.3,900,3.09,1.6890858803243578,2.460426932728799,1.4428457090224784,1.0767926065563076,0.5784711164475151,0.2782331602089319,0.14882534653840712,0.09427714012897351,0.09113864891991348,0.5710232550274758
moving,pos_const,634533860,15,0.3,900,2.841111111111111,1.6385219928300183,2.40658756588443,1.450751476851904,1.1289348764977238,0.5768444928257352,0.2956614314205558,0.15283001203379706,0.08827048316911035,0.096952121605872,0.6071731866823328
moving,pos_const,634533860,20,0.3,900,2.743333333333333,1.6281243468755355,2.443520041058396,1.465844170482105,1.2086470118755843,0.5403616374729037,0.2998299309641168,0.1552668374113448,0.08868542082508168,0.09802673786779388,0.6068466541243668
moving,pos_const,634533860,25,0.3,900,2.5766666666666667,1.549089338217063,2.40821442186648,1.423125878564022,1.25378688028233,0.5170162840099489,0.3079225856047023,0.16007418991176567,0.09894940326953314,0.1014480316416006,0.5662222577652827
moving,pos_const,634533860,30,0.3,900,2.4433333333333334,1.5268376905661365,2.2774644117066334,1.3898970863177909,1.2826327697939754,0.495883808614969,0.3177268161545199,0.1646623477740242,0.10913533562771474,0.09693004562604873,0.5123767521788944
moving,pos_const,634533860,35,0.3,900,2.378888888888889,1.4891455002744542,2.165174851061084,1.3317388039591005,1.340780658378191,0.45894660147199157,0.328405482601279,0.16831777144037652,0.11925873167099468,0.09767635585421855,0.4683096895274006
moving,pos_const,634533860,40,0.3,900,2.311111111111111,1.402731022323116,2.134525422791486,1.287388184792566,1.3809820268136672,0.4307333815967083,0.34883884402328635,0.17773670301262914,0.12640596994945197,0.09583763704953563,0.431689156782517
moving,pos_const,634533860,45,0.3,900,2.1622222222222223,1.285956434183244,2.1009745457750495,1.2040639625705862,1.3967655516901756,0.3987210876003873,0.3777636280099621,0.19370069165434117,0.1364236332981302,0.09658183574429456,0.3897946440157976
moving,pos_const,634533860,50,0.3,900,2.0644444444444443,1.2157586667601712,2.1171854207342293,1.1458105826000715,1.4184575629410632,0.381259720636134,0.3878277591620139,0.1903371757111258,0.1399611203866303,0.09192666440534862,0.3601383757957518
moving,pos_const,634533860,55,0.3,900,2.0366666666666666,1.2008284177553796,2.0535579451189796,1.0993348131689287,1.4442049458281856,0.36058835041145926,0.3911864698206419,0.18861030947473176,0.1477685239038565,0.09017312711068937,0.3192136184635385
moving,pos_const,634533860,60,0.3,900,2.0055555555555555,1.1328294086647832,2.0303998417297024,1.0911689128326132,1.4554142163083315,0.3474865130450511,0.4094352721492007,0.1892499744860949,0.14797123063336548,0.09121474334165011,0.32073053900940524
moving,pos_const,634533860,65,0.3,900,1.9077777777777778,1.0694471861436718,2.041783207005772,1.0864261895733056,1.4662150961874505,0.3409312267034637,0.4135948900851497,0.18984897871443307,0.14614512286416642,0.08689474548298183,0.3159817995486969
moving,pos_const,634533860,70,0.3,900,1.8488888888888888,1.0527471411549292,2.05183599243893,1.0635858028200706,1.4600583801991591,0.34277994944540885,0.42182059417178613,0.18097392446718286,0.14138689452109368,0.08892419084023544,0.3460948669832458
moving,pos_const,634533860,75,0.3,900,1.781111111111111,1.0142752688435495,2.0277380077281744,1.046163673071147,1.464673614304044,0.3400546446157711,0.4325407059816415,0.18012504838489063,0.131000508911256,0.08623986792726974,0.3889933919069638
moving,pos_const,634533860,80,0.3,900,1.77,0.9963210102951536,2.0849052809290667,1.1170899683339681,1.4562120351403427,0.35126020308952993,0.4369718588463351,0.17997261004377182,0.1295638992276043,0.08489619424755972,0.39180220771306284
moving,pos_const,634533860,85,0.3,900,1.721111111111111,0.957426463024062,2.1440988641539884,1.1425750008634217,1.458168236469712,0.35633300907005794,0.4530367528270154,0.17889929763985,0.13308946003696692,0.08475336541976647,0.3752448758070225
moving,pos_const,634533860,90,0.3,900,1.65,0.8477093317353013,2.183749983609524,1.114885849836177,1.4561132699933044,0.35701292317833455,0.465753816970992,0.1840089096375089,0.1319815292421721,0.08290068967490452,0.37596811532333047
moving,pos_const,634533860,95,0.3,900,1.6055555555555556,0.7695397052944645,2.206929067240015,1.132862831530177,1.468454538987067,0.34322058778469555,0.46327430750603654,0.18340332453081734,0.14159779444045065,0.08570271281785358,0.3353713517144275
moving,pos_const,634533860,100,0.3,900,1.6133333333333333,0.792632743877432,2.214459420613121,1.1291152972540175,1.4569790775943658,0.3582524437020362,0.46146735516892784,0.18707989769417663,0.13406418396006212,0.08950155072139512,0.38241633963965194
moving,pos_const,634533860,105,0.3,900,1.5888888888888888,0.7467625599798468,2.222711587066525,1.1331375007489288,1.4782159154002554,0.3624191263519682,0.46012104334008785,0.18938457667525352,0.13492749869153858,0.09036417464365744,0.38032992197262383
moving,pos_const,634533860,110,0.3,900,1.5633333333333332,0.7144461724534139,2.210833717265839,1.082189424332306,1.4971792390512044,0.35547865636905557,0.4701830601172057,0.19764484950384217,0.13640263311885872,0.09293908991168605,0.3783401913649004
moving,pos_const,634533860,115,0.3,900,1.5166666666666666,0.6853628398317363,2.259243910143678,1.0836694013421886,1.5164611186531274,0.34423421578068747,0.4867667339293209,0.1974747282255335,0.13323850551898442,0.093428047708071,0.3941524584436575
moving,pos_const,634533860,120,0.3,900,1.4933333333333334,0.642010730266853,2.2154442736518623,1.0388564344577882,1.530367015634221,0.3368939560326085,0.48583355664252154,0.19967976421590236,0.13060104185893082,0.08905743709278048,0.39600224661208283
moving,pos_const,634533860,125,0.3,900,1.5122222222222221,0.6590106689033153,2.191935331323439,0.9819285557915378,1.550418879754841,0.31807930393549866,0.4936780639794573,0.20646790095113973,0.12594791487106502,0.0878387063337982,0.41581317292286823
moving,pos_const,634533860,130,0.3,900,1.5611111111111111,0.7036720265774775,2.2034887996943064,0.9767293688596876,1.5463091700803573,0.31041624259257683,0.49554509024841364,0.2040126343009188,0.1296463745677331,0.09136538055140814,0.4060478402866802
moving,pos_const,634533860,135,0.3,900,1.5933333333333333,0.725074708794434,2.1849438880153045,0.9942204795441595,1.5426121774203592,0.30217001186964576,0.5009903945996763,0.20273769422442045,0.1324656742756483,0.08680155006440177,0.3810910493362491
moving,pos_const,634533860,140,0.3,900,1.6022222222222222,0.7345410929852397,2.155911715381396,0.9471277270917255,1.5551148247542061,0.2838717743570377,0.5106905144823188,0.20014954024608003,0.13544861362207755,0.08110804353687229,0.3508757373631386
moving,pos_const,253927229,0,0.3,900,3.4155555555555557,1.7161268478829563,2.571924120841833,1.4622977848290883,1.0198143110550075,0.5596318254853594,0.24881114852256903,0.14788012385983704,0.20237964165395939,0.08352424357305945,0.030698857158440833
